year,stateId,REPRB,RERCB,RETCB
2012,MI,147926.0,21020.0,165146.0
2012,MN,252838.0,13468.0,193188.0
2012,MO,79725.0,23116.0,72612.0
2012,MS,79599.0,4980.0,88537.0
2012,MT,47751.0,2918.0,51194.0
2012,NC,129293.0,15846.0,162733.0
2012,ND,80223.0,938.0,52191.0
2012,NE,257929.0,2771.0,117463.0
2012,NH,35691.0,7284.0,41332.0
2012,NJ,35246.0,12160.0,69207.0
2012,NM,20199.0,6323.0,27872.0
2012,NV,23286.0,2926.0,30416.0
2012,NY,190141.0,18668.0,229778.0
2012,OH,131203.0,21321.0,134404.0
2012,OK,62854.0,4836.0,78764.0
2012,OR,218619.0,15566.0,227925.0
2012,PA,140410.0,23229.0,175668.0
2012,RI,2848.0,1316.0,5900.0
2012,SC,111031.0,4089.0,130282.0
2012,SD,166503.0,2107.0,89886.0
2012,TN,115354.0,6902.0,130018.0
2012,TX,260258.0,12886.0,332011.0
2012,UT,10017.0,1073.0,17032.0
2012,VA,95913.0,15377.0,127920.0
2012,VT,18502.0,7578.0,21033.0
2012,WA,433359.0,15760.0,450509.0
2012,WI,180607.0,18559.0,159237.0
2012,WV,28273.0,15653.0,34793.0
2012,WY,21644.0,1055.0,23353.0
2013,AK,8940.0,2539.0,9242.0
2013,AL,234604.0,7730.0,257785.0
2013,AR,105035.0,11734.0,116070.0
2013,AZ,41822.0,7712.0,62524.0
2013,CA,399975.0,65030.0,554027.0
2013,CO,64606.0,11527.0,68186.0
2013,CT,27138.0,7705.0,40035.0
2013,DC,145.0,72.0,1015.0
2013,DE,3151.0,1980.0,6967.0
2013,FL,230795.0,50290.0,298471.0
2013,GA,225463.0,14422.0,260596.0
2013,HI,14827.0,3116.0,18041.0
2013,IA,605138.0,6856.0,289684.0
2013,ID,72903.0,4540.0,73263.0
2013,IL,295603.0,19120.0,208627.0
2013,IN,189778.0,17725.0,133966.0
2013,KS,96294.0,5455.0,75066.0
2013,KY,60523.0,17830.0,76322.0
2013,LA,133651.0,3908.0,144822.0
2013,MA,46887.0,12111.0,72357.0
2013,MD,39613.0,12103.0,64565.0
2013,ME,133397.0,16454.0,140024.0
2013,MI,162684.0,25979.0,182869.0
2013,MN,251990.0,17191.0,191780.0
2013,MO,95636.0,30099.0,83292.0
2013,MS,64692.0,6443.0,76894.0
2013,MT,44604.0,3770.0,48249.0
2013,NC,147553.0,20320.0,183546.0
2013,ND,80205.0,1060.0,53056.0
2013,NE,260223.0,3459.0,120479.0
2013,NH,41707.0,9483.0,47861.0
2013,NJ,39754.0,15279.0,76177.0
2013,NM,22757.0,8222.0,29494.0
2013,NV,27202.0,3448.0,34753.0
2013,NY,204370.0,23898.0,241635.0
2013,OH,144431.0,26967.0,149023.0
2013,OK,83210.0,6298.0,96281.0
2013,OR,213316.0,19834.0,221913.0
2013,PA,162543.0,29671.0,197364.0
2013,RI,2580.0,1688.0,5983.0
2013,SC,114914.0,5129.0,137204.0
2013,SD,167188.0,2550.0,87595.0
2013,TN,133045.0,8934.0,149383.0
2013,TX,276079.0,16221.0,359700.0
2013,UT,8676.0,1365.0,16506.0
2013,VA,110612.0,19679.0,144738.0
2013,VT,23746.0,9863.0,26577.0
2013,WA,405957.0,20433.0,420843.0
2013,WI,184552.0,23964.0,167004.0
2013,WV,34686.0,20403.0,41896.0
2013,WY,21583.0,1355.0,23277.0
2014,AK,9480.0,2568.0,12452.0
2014,AL,213006.0,7823.0,236151.0
2014,AR,103703.0,11867.0,115500.0
2014,AZ,54242.0,8384.0,73811.0
2014,CA,407848.0,69155.0,560848.0
2014,CO,67511.0,11841.0,71763.0
2014,CT,29188.0,7894.0,41985.0
2014,DC,158.0,79.0,1127.0
2014,DE,3456.0,2012.0,7295.0
2014,FL,227832.0,51232.0,294522.0
2014,GA,247171.0,14601.0,277119.0
2014,HI,15174.0,3434.0,18747.0
2014,IA,622027.0,6952.0,301879.0
2014,ID,83526.0,4594.0,83287.0
2014,IL,306069.0,19347.0,215357.0
2014,IN,202728.0,17897.0,138689.0
2014,KS,113440.0,5518.0,85579.0
2014,KY,62461.0,18024.0,77402.0
2014,LA,162543.0,4083.0,166094.0
2014,MA,49666.0,12493.0,74701.0
2014,MD,39201.0,12400.0,63530.0
2014,ME,128587.0,16654.0,135275.0
2014,MI,169113.0,26253.0,187932.0
2014,MN,277897.0,17396.0,211431.0
2014,MO,101235.0,30535.0,87044.0
2014,MS,64555.0,6519.0,78041.0
2014,MT,52018.0,3814.0,55616.0
2014,NC,140087.0,20574.0,175197.0
2014,ND,85175.0,1067.0,57967.0
2014,NE,283984.0,3496.0,132152.0
2014,NH,44518.0,9606.0,50712.0
2014,NJ,42333.0,15748.0,79251.0
2014,NM,23315.0,8358.0,29756.0
2014,NV,27666.0,3552.0,36352.0
2014,NY,212086.0,24485.0,251855.0
2014,OH,156342.0,27270.0,152610.0
2014,OK,81514.0,6374.0,96417.0
2014,OR,222513.0,20116.0,232220.0
2014,PA,157635.0,30036.0,192757.0
2014,RI,4208.0,1708.0,7689.0
2014,SC,121280.0,5188.0,142830.0
2014,SD,173960.0,2572.0,92365.0
2014,TN,123812.0,9039.0,139694.0
2014,TX,296615.0,16496.0,385070.0
2014,UT,10930.0,1405.0,18376.0
2014,VA,129928.0,19923.0,161454.0
2014,VT,23421.0,10010.0,26147.0
2014,WA,411829.0,20716.0,428271.0
2014,WI,191505.0,24253.0,170579.0
2014,WV,33573.0,20649.0,40725.0
2014,WY,21967.0,1370.0,23842.0
2015,AK,13599.0,5996.0,13619.0
2015,AL,200689.0,2301.0,226149.0
2015,AR,96786.0,7329.0,108228.0
2015,AZ,59093.0,9609.0,79229.0
2015,CA,391307.0,52144.0,564459.0
2015,CO,69069.0,12981.0,76213.0
2015,CT,30165.0,8855.0,43698.0
2015,DC,632.0,56.0,1640.0
2015,DE,2729.0,1427.0,6957.0
2015,FL,220076.0,35108.0,290074.0
2015,GA,250572.0,4172.0,281970.0
2015,HI,15204.0,3299.0,19675.0
2015,IA,655375.0,5776.0,318443.0
2015,ID,87819.0,12125.0,88853.0
2015,IL,290705.0,9208.0,205971.0
2015,IN,212230.0,16489.0,143442.0
2015,KS,112288.0,4199.0,84838.0
2015,KY,55147.0,10555.0,69247.0
2015,LA,147818.0,2290.0,151480.0
2015,MA,48868.0,11588.0,75073.0
2015,MD,32750.0,6955.0,58334.0
2015,ME,133762.0,24743.0,140942.0
2015,MI,185784.0,42432.0,202084.0
2015,MN,282999.0,18917.0,215727.0
2015,MO,89187.0,18692.0,79173.0
2015,MS,60409.0,1584.0,74213.0
2015,MT,54987.0,11016.0,59441.0
2015,NC,133363.0,11452.0,170230.0
2015,ND,90946.0,1056.0,58988.0
2015,NE,288409.0,2923.0,135818.0
2015,NH,51195.0,14069.0,57464.0
2015,NJ,32843.0,6579.0,69235.0
2015,NM,21304.0,9258.0,31417.0
2015,NV,30886.0,3620.0,40767.0
2015,NY,227757.0,39677.0,267163.0
2015,OH,154186.0,24478.0,146779.0
2015,OK,88563.0,4028.0,104506.0
2015,OR,213447.0,22559.0,226237.0
2015,PA,163338.0,37280.0,198268.0
2015,RI,4646.0,1938.0,8229.0
2015,SC,113404.0,2553.0,136029.0
2015,SD,182086.0,2671.0,94662.0
2015,TN,124355.0,7911.0,139263.0
2015,TX,308833.0,5427.0,398889.0
2015,UT,12608.0,3376.0,22403.0
2015,VA,130604.0,15650.0,162074.0
2015,VT,29752.0,15168.0,32506.0
2015,WA,396565.0,23647.0,416372.0
2015,WI,200504.0,30184.0,177132.0
2015,WV,21627.0,9609.0,28681.0
2015,WY,22549.0,4253.0,25056.0
2016,AK,14509.0,6500.0,15615.0
2016,AL,189860.0,1932.0,218668.0
2016,AR,94512.0,6114.0,106939.0
2016,AZ,62336.0,9806.0,85895.0
2016,CA,462264.0,56441.0,645587.0
2016,CO,77879.0,12187.0,87203.0
2016,CT,30864.0,6868.0,44486.0
2016,DC,922.0,85.0,2008.0
2016,DE,2383.0,1281.0,6875.0
2016,FL,219892.0,35529.0,286497.0
2016,GA,256482.0,4030.0,272380.0
2016,HI,16893.0,3624.0,21675.0
2016,IA,679318.0,4962.0,330249.0
2016,ID,83218.0,11305.0,85045.0
2016,IL,311818.0,8585.0,213268.0
2016,IN,225053.0,16082.0,151409.0
2016,KS,123462.0,3670.0,96781.0
2016,KY,56552.0,9468.0,71453.0
2016,LA,175201.0,2177.0,168655.0
2016,MA,49363.0,10156.0,76800.0
2016,MD,32824.0,6465.0,58363.0
2016,ME,114572.0,17137.0,122754.0
2016,MI,179844.0,34913.0,197792.0
2016,MN,286182.0,16073.0,217860.0
2016,MO,90837.0,16363.0,79283.0
2016,MS,78099.0,1469.0,76933.0
2016,MT,56933.0,11311.0,61653.0
2016,NC,152881.0,9975.0,175777.0
2016,ND,103943.0,1176.0,67080.0
2016,NE,303787.0,2765.0,141423.0
2016,NH,46807.0,10394.0,53361.0
2016,NJ,33453.0,6640.0,72286.0
2016,NM,27558.0,9566.0,37525.0
2016,NV,36292.0,4059.0,47415.0
2016,NY,227550.0,33100.0,268705.0
2016,OH,155499.0,21799.0,148002.0
2016,OK,111740.0,3103.0,128552.0
2016,OR,223209.0,22901.0,238210.0
2016,PA,160530.0,30760.0,194704.0
2016,RI,4276.0,1541.0,7843.0
2016,SC,117849.0,2363.0,137132.0
2016,SD,187695.0,2283.0,99457.0
2016,TN,113585.0,7129.0,130252.0
2016,TX,360015.0,5095.0,471877.0
2016,UT,17504.0,3699.0,28557.0
2016,VA,130902.0,14200.0,158492.0
2016,VT,27085.0,12738.0,30155.0
2016,WA,427449.0,25906.0,445992.0
2016,WI,198950.0,26034.0,175018.0
2016,WV,21762.0,8635.0,30007.0
2016,WY,23329.0,3679.0,27276.0
2017,AK,13256.0,5546.0,14092.0
2017,AL,203874.0,1671.0,230454.0
2017,AR,99437.0,5297.0,104395.0
2017,AZ,66841.0,10654.0,90156.0
2017,CA,537840.0,60966.0,725380.0
2017,CO,79727.0,12326.0,88446.0
2017,CT,28295.0,7325.0,42169.0
2017,DC,1015.0,109.0,1955.0
2017,DE,2411.0,1283.0,7055.0
2017,FL,228619.0,36245.0,298574.0
2017,GA,248229.0,3168.0,266840.0
2017,HI,14974.0,4129.0,20024.0
2017,IA,706564.0,4880.0,342813.0
2017,ID,93049.0,12803.0,94677.0
2017,IL,306086.0,7970.0,214189.0
2017,IN,227326.0,14200.0,150723.0
2017,KS,140461.0,3319.0,111701.0
2017,KY,63260.0,9534.0,77044.0
2017,LA,163827.0,2113.0,155142.0
2017,MA,47728.0,10530.0,75135.0
2017,MD,34861.0,7127.0,60362.0
2017,ME,114543.0,17320.0,122041.0
2017,MI,185293.0,34765.0,197587.0
2017,MN,287802.0,15319.0,217891.0
2017,MO,96718.0,15151.0,82338.0
2017,MS,70474.0,995.0,71291.0
2017,MT,60108.0,11022.0,64810.0
2017,NC,159944.0,8981.0,184436.0
2017,ND,131210.0,1121.0,85132.0
2017,NE,317718.0,2360.0,148750.0
2017,NH,48776.0,11503.0,55717.0
2017,NJ,30393.0,6987.0,68640.0
2017,NM,31405.0,8509.0,42108.0
2017,NV,39960.0,4241.0,51426.0
2017,NY,240778.0,32781.0,283919.0
2017,OH,154851.0,20983.0,144058.0
2017,OK,125923.0,2664.0,142171.0
2017,OR,240020.0,24345.0,255735.0
2017,PA,163435.0,30478.0,199016.0
2017,RI,4689.0,1540.0,8290.0
2017,SC,120629.0,2301.0,140953.0
2017,SD,193359.0,2192.0,100650.0
2017,TN,114716.0,5741.0,131101.0
2017,TX,399805.0,4970.0,505042.0
2017,UT,23482.0,4057.0,34406.0
2017,VA,132320.0,12434.0,158360.0
2017,VT,27592.0,12854.0,30755.0
2017,WA,432589.0,26849.0,450523.0
2017,WI,198801.0,25459.0,173491.0
2017,WV,22221.0,8313.0,30542.0
2017,WY,24303.0,4272.0,27840.0
2018,AK,13790.0,6060.0,14639.0
2018,AL,214046.0,2230.0,235725.0
2018,AR,107784.0,7829.0,106516.0
2018,AZ,71075.0,12825.0,94629.0
2018,CA,507201.0,67666.0,691153.0
2018,CO,81739.0,13138.0,90772.0
2018,CT,30892.0,8230.0,42899.0
2018,DC,1197.0,121.0,2256.0
2018,DE,2449.0,1327.0,7096.0
2018,FL,229488.0,36787.0,297323.0
2018,GA,254393.0,4062.0,269707.0
2018,HI,14790.0,4162.0,19630.0
2018,IA,738301.0,5877.0,351318.0
2018,ID,97177.0,14347.0,98525.0
2018,IL,290347.0,9340.0,208272.0
2018,IN,236818.0,17287.0,155682.0
2018,KS,145643.0,4566.0,114992.0
2018,KY,64688.0,11270.0,78301.0
2018,LA,166802.0,2343.0,152924.0
2018,MA,50150.0,11123.0,75953.0
2018,MD,39507.0,8544.0,63861.0
2018,ME,116868.0,20893.0,123229.0
2018,MI,196023.0,41210.0,206029.0
2018,MN,293060.0,20293.0,223685.0
2018,MO,108694.0,20580.0,88023.0
2018,MS,74723.0,1676.0,72143.0
2018,MT,65560.0,14648.0,70187.0
2018,NC,172150.0,11717.0,193521.0
2018,ND,129993.0,1111.0,84143.0
2018,NE,320007.0,3348.0,150870.0
2018,NH,45495.0,12990.0,51985.0
2018,NJ,31667.0,8087.0,67409.0
2018,NM,40479.0,11813.0,50530.0
2018,NV,43757.0,5363.0,55402.0
2018,NY,241223.0,39439.0,287805.0
2018,OH,159994.0,24583.0,145834.0
2018,OK,140990.0,4274.0,156755.0
2018,OR,237466.0,26350.0,253230.0
2018,PA,173115.0,38090.0,204632.0
2018,RI,5030.0,1498.0,8414.0
2018,SC,125620.0,2973.0,143746.0
2018,SD,202209.0,3173.0,106424.0
2018,TN,125857.0,7491.0,138906.0
2018,TX,441871.0,6594.0,550781.0
2018,UT,23088.0,5359.0,34045.0
2018,VA,145073.0,15365.0,169002.0
2018,VT,31124.0,16182.0,33841.0
2018,WA,432887.0,28794.0,449574.0
2018,WI,208514.0,30736.0,179888.0
2018,WV,24779.0,9829.0,32956.0
2018,WY,25327.0,4301.0,26262.0
2019,AK,13035.0,5664.0,13900.0
2019,AL,213309.0,2174.0,233794.0
2019,AR,109532.0,7921.0,108242.0
2019,AZ,67849.0,14926.0,94320.0
2019,CA,560175.0,77692.0,789197.0
2019,CO,87367.0,15279.0,98381.0
2019,CT,30697.0,8889.0,42395.0
2019,DC,1435.0,173.0,2483.0
2019,DE,2600.0,1416.0,7535.0
2019,FL,221681.0,37582.0,289028.0
2019,GA,266585.0,3579.0,278994.0
2019,HI,14258.0,4344.0,18840.0
2019,IA,752128.0,6365.0,369223.0
2019,ID,94499.0,16092.0,96888.0
2019,IL,291260.0,9871.0,212538.0
2019,IN,219234.0,17127.0,149440.0
2019,KS,157699.0,4525.0,122831.0
2019,KY,65594.0,12297.0,77995.0
2019,LA,164357.0,2372.0,141712.0
2019,MA,49653.0,13106.0,75027.0
2019,MD,32654.0,8490.0,57000.0
2019,ME,115031.0,22505.0,121219.0
2019,MI,191196.0,42205.0,202134.0
2019,MN,292702.0,22478.0,225170.0
2019,MO,110378.0,20480.0,91521.0
2019,MS,64556.0,1785.0,68301.0
2019,MT,60957.0,14278.0,65678.0
2019,NC,174743.0,10630.0,196249.0
2019,ND,132333.0,1116.0,85438.0
2019,NE,324704.0,3637.0,156693.0
2019,NH,44889.0,13890.0,51278.0
2019,NJ,30656.0,8407.0,66311.0
2019,NM,45801.0,14017.0,56832.0
2019,NV,47550.0,5910.0,59315.0
2019,NY,246309.0,40718.0,292472.0
2019,OH,158794.0,24346.0,145043.0
2019,OK,151113.0,4445.0,166037.0
2019,OR,217800.0,29287.0,237262.0
2019,PA,161400.0,36421.0,194234.0
2019,RI,6356.0,2043.0,9395.0
2019,SC,126976.0,3083.0,143524.0
2019,SD,205851.0,2826.0,110508.0
2019,TN,122868.0,7837.0,133462.0
2019,TX,466665.0,7450.0,574791.0
2019,UT,22651.0,5624.0,34544.0
2019,VA,128387.0,13912.0,155662.0
2019,VT,30198.0,15241.0,32986.0
2019,WA,385361.0,32791.0,397305.0
2019,WI,206887.0,30226.0,177352.0
2019,WV,23582.0,9662.0,31310.0
2019,WY,36285.0,4358.0,27766.0
2020,AK,13148.0,5009.0,14013.0
2020,AL,214546.0,1459.0,234324.0
2020,AR,84223.0,5202.0,90845.0
2020,AZ,66319.0,13469.0,91997.0
2020,CA,510610.0,72157.0,736995.0
2020,CO,91301.0,10489.0,99477.0
2020,CT,29356.0,6507.0,38755.0
2020,DC,1443.0,239.0,2320.0
2020,DE,2449.0,1176.0,6601.0
2020,FL,215940.0,38953.0,273968.0
2020,GA,265602.0,2911.0,280803.0
2020,HI,15106.0,4581.0,18634.0
2020,IA,709062.0,4297.0,365607.0
2020,ID,79085.0,9978.0,85442.0
2020,IL,289750.0,7881.0,205918.0
2020,IN,206591.0,12974.0,142065.0
2020,KS,169674.0,3087.0,130848.0
2020,KY,61308.0,8118.0,71810.0
2020,LA,165447.0,2226.0,136714.0
2020,MA,46493.0,9285.0,67265.0
2020,MD,26046.0,6704.0,45798.0
2020,ME,98806.0,13783.0,104563.0
2020,MI,171519.0,28672.0,181774.0
2020,MN,270280.0,13833.0,204836.0
2020,MO,106053.0,13728.0,83687.0
2020,MS,61708.0,1087.0,66117.0
2020,MT,61080.0,9334.0,65547.0
2020,NC,187618.0,7922.0,199763.0
2020,ND,142724.0,941.0,90510.0
2020,NE,285098.0,2286.0,145728.0
2020,NH,33157.0,8687.0,38691.0
2020,NJ,30746.0,8068.0,59659.0
2020,NM,42880.0,8666.0,53016.0
2020,NV,48030.0,5483.0,58350.0
2020,NY,220498.0,27655.0,262830.0
2020,OH,140720.0,17363.0,131072.0
2020,OK,149559.0,2587.0,163061.0
2020,OR,222489.0,19170.0,242400.0
2020,PA,144569.0,25432.0,173403.0
2020,RI,7323.0,1374.0,9835.0
2020,SC,128471.0,2652.0,141796.0
2020,SD,200633.0,1956.0,109785.0
2020,TN,126214.0,4956.0,136258.0
2020,TX,503024.0,8111.0,593952.0
2020,UT,22694.0,4189.0,33858.0
2020,VA,125510.0,10299.0,148773.0
2020,VT,24997.0,10089.0,27366.0
2020,WA,411233.0,21002.0,418531.0
2020,WI,170038.0,20264.0,152214.0
2020,WV,20915.0,6395.0,27526.0
2020,WY,39039.0,3206.0,31258.0
2021,AK,12773.0,4901.0,13638.0
2021,AL,215294.0,1468.0,237594.0
2021,AR,86121.0,5010.0,87788.0
2021,AZ,72153.0,14771.0,100293.0
2021,CA,528926.0,79125.0,809480.0
2021,CO,99821.0,11396.0,107850.0
2021,CT,31660.0,7507.0,41615.0
2021,DC,1523.0,319.0,2463.0
2021,DE,2488.0,1165.0,6943.0
2021,FL,227837.0,41024.0,293545.0
2021,GA,267476.0,2966.0,283564.0
2021,HI,16665.0,4694.0,20352.0
2021,IA,748411.0,4450.0,388813.0
2021,ID,74283.0,10765.0,80779.0
2021,IL,304992.0,8314.0,221913.0
2021,IN,237409.0,13810.0,160847.0
2021,KS,175281.0,2607.0,135801.0
2021,KY,61894.0,7693.0,73791.0
2021,LA,175319.0,2257.0,136496.0
2021,MA,48807.0,9958.0,71756.0
2021,MD,27292.0,6298.0,49587.0
2021,ME,94212.0,13056.0,100381.0
2021,MI,177681.0,26540.0,189100.0
2021,MN,288035.0,12669.0,213105.0
2021,MO,113688.0,12713.0,93976.0
2021,MS,61133.0,1021.0,66311.0
2021,MT,57919.0,9868.0,62550.0
2021,NC,182433.0,8385.0,194604.0
2021,ND,163208.0,944.0,93479.0
2021,NE,316439.0,2315.0,158263.0
2021,NH,33153.0,8556.0,38801.0
2021,NJ,31232.0,8276.0,63114.0
2021,NM,55085.0,9472.0,65917.0
2021,NV,52692.0,6122.0,64218.0
2021,NY,218204.0,29379.0,268061.0
2021,OH,149818.0,18444.0,138807.0
2021,OK,159221.0,2935.0,173942.0
2021,OR,211626.0,19592.0,232754.0
2021,PA,147335.0,25904.0,176687.0
2021,RI,7012.0,1374.0,9682.0
2021,SC,125590.0,2686.0,141820.0
2021,SD,229971.0,1710.0,127298.0
2021,TN,124427.0,4851.0,135983.0
2021,TX,557242.0,10426.0,652838.0
2021,UT,24687.0,4069.0,35440.0
2021,VA,133739.0,10409.0,160119.0
2021,VT,25541.0,10149.0,28064.0
2021,WA,396579.0,20492.0,405037.0
2021,WI,172343.0,19586.0,150391.0
2021,WV,21229.0,7040.0,28620.0
2021,WY,49148.0,3075.0,39857.0
2022,AK,14235.0,6117.0,15100.0
2022,AL,212636.0,1808.0,232522.0
2022,AR,89967.0,6063.0,88219.0
2022,AZ,74234.0,18328.0,102430.0
2022,CA,543231.0,93435.0,881980.0
2022,CO,113441.0,15697.0,121106.0
2022,CT,28147.0,7825.0,38999.0
2022,DC,1701.0,391.0,2596.0
2022,DE,2829.0,1371.0,7202.0
2022,FL,234438.0,43402.0,300693.0
2022,GA,273701.0,3243.0,286775.0
2022,HI,16937.0,4880.0,20641.0
2022,IA,770984.0,5848.0,417911.0
2022,ID,84989.0,13545.0,86220.0
2022,IL,333692.0,10161.0,245149.0
2022,IN,251540.0,14247.0,170310.0
2022,KS,201334.0,3607.0,152546.0
2022,KY,68537.0,9476.0,80976.0
2022,LA,223605.0,2443.0,133469.0
2022,MA,52235.0,12667.0,75053.0
2022,MD,27437.0,8367.0,48003.0
2022,ME,96000.0,17503.0,101763.0
2022,MI,190123.0,31958.0,200309.0
2022,MN,307778.0,16939.0,230364.0
2022,MO,122845.0,16747.0,101807.0
2022,MS,61796.0,1324.0,65275.0
2022,MT,65653.0,12209.0,68479.0
2022,NC,181170.0,9501.0,192198.0
2022,ND,163116.0,1234.0,97751.0
2022,NE,327330.0,2265.0,168639.0
2022,NH,34320.0,10386.0,39952.0
2022,NJ,33259.0,9861.0,64998.0
2022,NM,78407.0,12136.0,82042.0
2022,NV,61432.0,7463.0,73314.0
2022,NY,220740.0,33130.0,270685.0
2022,OH,154296.0,21202.0,144632.0
2022,OK,182276.0,3746.0,188573.0
2022,OR,219920.0,21091.0,247484.0
2022,PA,155006.0,30875.0,184808.0
2022,RI,7615.0,1719.0,10914.0
2022,SC,128184.0,3248.0,143051.0
2022,SD,234233.0,2518.0,130007.0
2022,TN,100268.0,6168.0,113146.0
2022,TX,654921.0,13147.0,742759.0
2022,UT,26924.0,4958.0,36708.0
2022,VA,141225.0,12452.0,165465.0
2022,VT,28150.0,13179.0,30645.0
2022,WA,419010.0,24718.0,426074.0
2022,WI,181284.0,24346.0,159660.0
2022,WV,23431.0,8264.0,30496.0
2022,WY,60836.0,4537.0,45394.0
